customer_id,age_group,customer_tenure_months,customer_tier,industry,region,annual_spend_usd,engagement_score,preferred_channel,interaction_date,interaction_channel,issue_category,first_contact_resolution,response_time_hours,satisfaction_score,escalation_level,sentiment_score,idea_submitted_by,idea_submission_date,idea_category,expected_impact,development_timeline_months,required_budget_usd,risk_level,customer_driven_idea,implementation_status,implementation_start_date,implementation_completion_date,actual_budget_usd,success_metrics,roi_multiplier,customer_impact_score,business_value_score,innovation_efficiency_ratio,customer_loyalty_index,employee_engagement_score,market_impact_scope,total_innovation_value,customer_lifetime_value,efficiency_score,idea_to_implementation_days,budget_variance,performance_tier
CUST_628,55+,91,Basic,Finance,Albania,14645.34,24,Email,2025-08-12,Social Media,Product Feature,True,29.3,5,3,0.15,AI Analysis,2025-08-19,Service Innovation,Low,13,87088.42,High,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.17,9,5,Local,0.0,111060.49,0.44,,-0.363,Medium Performance
CUST_629,55+,101,Gold,Education,Albania,19512.89,73,Phone,2025-03-25,Phone,Product Feature,True,21.6,5,2,0.14,Employee,2025-09-10,Process Optimization,High,4,19310.51,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.42,9,1,Regional,0.0,164233.49,0.68,,1.871,Medium Performance
CUST_630,55+,90,Basic,Education,Czech Republic,23912.39,51,Email,2025-11-16,Social Media,Account Management,True,46.4,2,3,-0.57,Employee,2025-09-11,Service Innovation,Low,8,33252.03,High,False,Approved,,,55445.15,,2.81,5.0,6.0,0.63,9,1,Regional,0.0,179342.92,0.68,,0.667,Medium Performance
CUST_631,18-25,115,Gold,Retail,Djibouti,44420.49,16,Phone,2025-07-21,Help Desk,Complaint,False,24.9,5,1,-0.19,Management,2025-07-10,Service Innovation,Low,5,43980.41,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.56,6,7,Global,0.0,425696.36,0.44,,0.261,Medium Performance
CUST_632,18-25,119,Silver,Technology,Comoros,28308.81,55,Email,2025-09-08,Phone,Technical Support,False,41.4,1,2,0.69,Management,2025-11-05,Technology Upgrade,Low,5,24819.48,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.78,3,8,Local,0.0,280729.03,0.54,,1.234,Medium Performance
CUST_633,18-25,1,Platinum,Education,Comoros,19838.31,50,Email,2025-05-29,Email,Billing,False,36.5,1,1,0.34,Management,2025-09-01,Product Improvement,High,3,38143.95,Low,False,Completed,2025-10-18,2025-11-26,47332.96,Exceeded Targets,4.36,6.0,1.0,0.46,3,9,Local,86495.03,1653.19,0.42,86.0,0.241,Medium Performance
CUST_634,55+,57,Platinum,Manufacturing,Namibia,7610.58,94,Chat,2025-07-27,Phone,Suggestion,False,19.8,4,2,-0.11,Management,2025-07-26,Technology Upgrade,High,2,71717.22,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.64,10,3,Regional,0.0,36150.25,0.86,,-0.227,High Performance
CUST_635,18-25,72,Basic,Manufacturing,Syrian Arab Republic,43686.19,93,Social Media,2025-02-28,Social Media,Billing,True,40.9,5,1,0.54,Management,2025-09-25,Product Improvement,Medium,17,67788.61,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.26,4,2,Local,0.0,262117.14,0.53,,-0.182,Medium Performance
CUST_636,36-45,46,Silver,Healthcare,Saudi Arabia,17564.69,52,Email,2024-12-31,Social Media,Complaint,True,33.7,2,1,0.36,Customer,2025-06-24,Service Innovation,High,1,38603.13,Low,False,Completed,2025-10-31,2025-11-25,44752.84,Partially Met,1.1,8.0,9.0,0.56,6,7,Local,19321.16,67331.31,0.56,154.0,0.159,Medium Performance
CUST_637,26-35,28,Platinum,Technology,Macao,44624.33,70,Chat,2025-01-25,Chat,Product Feature,True,52.4,2,3,-0.35,Employee,2025-06-25,Technology Upgrade,Medium,17,5257.12,Low,False,Completed,2025-08-06,2025-11-26,7867.02,Met Targets,2.53,5.0,2.0,0.42,9,2,Local,112899.55,104123.44,0.67,154.0,0.496,Medium Performance
CUST_638,46-55,95,Platinum,Manufacturing,Brazil,25912.84,24,Email,2025-03-10,Email,Technical Support,True,63.3,5,3,0.65,Customer,2025-09-20,Process Optimization,Medium,17,93127.97,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.69,8,10,Regional,0.0,205143.32,0.58,,-0.405,Medium Performance
CUST_639,26-35,98,Platinum,Healthcare,Zimbabwe,43799.3,70,Phone,2025-08-29,Email,Complaint,True,39.4,3,2,-0.94,Employee,2025-06-02,Service Innovation,Medium,24,3268.95,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.46,1,7,Regional,0.0,357694.28,0.42,,15.961,Medium Performance
CUST_640,26-35,116,Platinum,Education,Japan,39104.35,19,Email,2025-04-27,Chat,Billing,False,39.2,1,3,0.68,Employee,2025-11-06,Process Optimization,Low,12,33461.17,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.11,6,9,Regional,0.0,378008.72,0.3,,0.657,Low Performance
CUST_641,18-25,88,Gold,Retail,Panama,28686.87,94,Email,2025-03-15,Help Desk,Suggestion,True,5.7,5,1,-0.35,AI Analysis,2025-08-10,Technology Upgrade,Low,2,56195.11,High,False,Completed,2025-10-12,2025-11-16,69479.97,Partially Met,4.03,1.0,3.0,0.2,1,6,Local,115608.09,210370.38,0.41,98.0,0.236,Medium Performance
CUST_642,55+,89,Silver,Manufacturing,New Caledonia,42167.31,56,In-Person,2025-10-09,Chat,Complaint,False,46.9,3,3,-0.32,Customer,2025-10-30,Product Improvement,Medium,12,45734.5,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.66,8,2,Regional,0.0,312740.88,0.67,,0.212,Medium Performance
CUST_643,26-35,31,Platinum,Retail,Sudan,19829.56,26,In-Person,2025-04-06,Phone,Billing,False,20.2,1,3,-0.87,AI Analysis,2025-09-08,Technology Upgrade,Low,18,49754.65,High,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.5,3,3,Regional,0.0,51226.36,0.35,,0.114,Low Performance
CUST_644,55+,74,Silver,Retail,Vietnam,49712.5,5,In-Person,2025-10-31,Chat,Suggestion,True,29.0,2,3,0.25,Employee,2025-10-05,Customer Experience,High,23,27663.39,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.4,10,6,Global,0.0,306560.42,0.48,,1.004,Medium Performance
CUST_645,46-55,73,Basic,Technology,Malaysia,33814.06,22,Chat,2025-07-02,Help Desk,Technical Support,False,61.5,3,2,-0.63,AI Analysis,2025-09-09,Technology Upgrade,Low,13,20414.62,Medium,False,Completed,2025-11-18,2025-11-27,19856.02,Met Targets,3.58,10.0,5.0,0.73,4,4,Global,121054.33,205702.2,0.45,79.0,-0.027,Medium Performance
CUST_646,55+,120,Basic,Finance,Aruba,20542.6,34,Email,2025-05-30,Chat,Technical Support,False,52.2,4,1,0.83,Management,2025-08-28,Technology Upgrade,High,19,18013.86,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.37,10,6,Local,0.0,205426.0,0.57,,2.078,Medium Performance
CUST_647,26-35,111,Basic,Education,Burundi,35675.46,48,Chat,2025-03-25,Email,Suggestion,False,37.6,4,3,-0.35,Management,2025-11-05,Technology Upgrade,Low,10,82661.34,Low,True,Completed,2025-11-06,2025-11-19,102474.39,Exceeded Targets,4.45,9.0,10.0,0.16,2,8,Global,158755.8,329998.01,0.28,14.0,0.24,Low Performance
CUST_648,46-55,22,Basic,Healthcare,Montenegro,26316.36,91,Chat,2025-07-22,Help Desk,Technical Support,False,57.2,1,2,-0.58,Management,2025-09-06,Product Improvement,Medium,10,45914.0,Medium,False,Completed,2025-11-25,2025-11-26,43692.55,Met Targets,2.15,4.0,7.0,0.48,9,2,Local,56580.17,48246.66,0.76,81.0,-0.048,High Performance
CUST_649,46-55,58,Gold,Technology,Zambia,1294.81,80,Chat,2025-04-02,Phone,Suggestion,True,20.8,1,1,0.55,Employee,2025-08-21,Technology Upgrade,Medium,20,53392.0,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.71,1,5,Regional,0.0,6258.25,0.54,,0.038,Medium Performance
CUST_650,26-35,31,Gold,Retail,Rwanda,8558.08,18,Chat,2025-01-18,Help Desk,Account Management,False,4.7,3,3,0.01,AI Analysis,2025-08-28,Service Innovation,Medium,9,30566.37,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.51,5,9,Global,0.0,22108.37,0.4,,0.814,Medium Performance
CUST_651,36-45,94,Platinum,Finance,Azerbaijan,39931.82,41,In-Person,2025-03-10,Chat,Technical Support,True,22.3,5,1,0.94,AI Analysis,2025-11-26,Customer Experience,High,5,93324.88,Low,True,Completed,2025-11-28,2025-11-28,127027.76,Partially Met,3.38,10.0,4.0,0.16,4,3,Global,134969.55,312799.26,0.32,2.0,0.361,Low Performance
CUST_652,18-25,103,Gold,Finance,San Marino,3927.51,1,Chat,2025-08-23,Chat,Account Management,True,37.8,4,3,0.48,Customer,2025-11-07,Customer Experience,Medium,10,85261.09,High,False,Completed,2025-11-17,2025-11-20,105209.93,Below Targets,1.15,4.0,7.0,0.46,8,5,Global,4516.64,33711.13,0.42,13.0,0.234,Medium Performance
CUST_653,46-55,20,Basic,Healthcare,Hong Kong,18631.56,66,Phone,2025-03-29,Chat,Product Feature,True,68.4,1,3,-0.56,Employee,2025-08-17,Service Innovation,High,24,14238.85,Low,True,Completed,2025-09-20,2025-10-14,12818.51,Exceeded Targets,3.32,10.0,2.0,0.15,1,2,Global,61856.78,31052.6,0.3,58.0,-0.1,Low Performance
CUST_654,26-35,54,Gold,Retail,Greenland,8427.46,92,In-Person,2025-03-08,Social Media,Product Feature,True,38.6,4,2,0.04,Customer,2025-08-18,Technology Upgrade,High,6,90085.31,Medium,False,Completed,2025-11-16,2025-11-18,119162.92,Partially Met,3.03,5.0,8.0,0.21,3,10,Local,25535.2,37923.57,0.48,92.0,0.323,Medium Performance
CUST_655,36-45,19,Basic,Education,Comoros,40925.07,86,Social Media,2024-12-20,Social Media,Suggestion,True,52.7,4,1,0.1,Employee,2025-07-08,Technology Upgrade,High,21,47408.48,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.45,4,10,Global,0.0,64798.03,0.57,,0.17,Medium Performance
CUST_656,55+,24,Basic,Finance,Dominica,9498.57,20,In-Person,2025-09-20,Help Desk,Complaint,True,53.5,2,1,0.47,Management,2025-10-25,Service Innovation,High,21,31016.66,High,True,Completed,2025-11-26,2025-11-28,28429.71,Partially Met,3.66,4.0,10.0,0.78,9,4,Regional,34764.77,18997.14,0.63,34.0,-0.083,Medium Performance
CUST_657,55+,40,Gold,Retail,Bermuda,6546.75,93,Social Media,2025-06-28,Social Media,Technical Support,True,58.3,3,1,0.88,Management,2025-10-22,Customer Experience,Medium,19,81265.58,Medium,True,Completed,2025-11-11,2025-11-18,90430.61,Below Targets,0.51,10.0,3.0,0.45,3,1,Regional,3338.84,21822.5,0.56,27.0,0.113,Medium Performance
CUST_658,26-35,86,Platinum,Education,Netherlands,45577.84,93,Email,2025-02-22,Phone,Account Management,False,10.4,5,3,-0.51,Employee,2025-10-09,Product Improvement,Low,4,14336.91,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.54,3,1,Local,0.0,326641.19,0.59,,2.867,Medium Performance
CUST_659,36-45,98,Platinum,Education,Cambodia,40636.23,88,Social Media,2025-02-19,Help Desk,Complaint,False,25.5,2,3,0.48,Management,2025-06-05,Service Innovation,Medium,6,24442.79,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.26,5,5,Local,0.0,331862.54,0.55,,1.268,Medium Performance
CUST_660,46-55,83,Basic,Education,Austria,42831.69,74,Chat,2025-04-13,Email,Account Management,True,25.3,2,1,0.74,Customer,2025-10-10,Product Improvement,High,21,58141.66,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.34,8,5,Global,0.0,296252.52,0.63,,-0.046,Medium Performance
CUST_661,55+,25,Basic,Education,Syrian Arab Republic,41250.83,1,In-Person,2025-06-24,Social Media,Account Management,True,15.5,5,2,-0.81,Customer,2025-07-01,Process Optimization,Medium,2,63695.78,High,True,Completed,2025-11-20,2025-11-20,57974.83,Below Targets,2.35,3.0,1.0,0.19,2,2,Local,96939.45,85939.23,0.13,142.0,-0.09,Low Performance
CUST_662,46-55,52,Basic,Healthcare,Netherlands,45707.62,6,Email,2025-03-22,Help Desk,Suggestion,True,32.4,3,3,0.49,AI Analysis,2025-07-22,Process Optimization,High,20,74930.54,Low,True,Completed,2025-09-29,2025-11-14,70038.42,Below Targets,2.02,9.0,1.0,0.63,8,5,Global,92329.39,198066.35,0.5,115.0,-0.065,Medium Performance
CUST_663,18-25,20,Gold,Healthcare,Brazil,5472.7,37,Email,2025-04-01,Help Desk,Suggestion,False,45.2,2,2,0.72,Management,2025-07-05,Process Optimization,High,20,29384.58,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.66,6,6,Global,0.0,9121.17,0.54,,0.887,Medium Performance
CUST_664,46-55,108,Basic,Manufacturing,Martinique,36931.17,1,Phone,2025-01-01,Help Desk,Complaint,False,9.7,5,2,0.65,Customer,2025-10-01,Process Optimization,Medium,4,15046.02,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.53,7,5,Local,0.0,332380.53,0.41,,2.685,Medium Performance
CUST_665,26-35,109,Basic,Finance,Seychelles,47104.88,96,Phone,2025-10-12,Email,Technical Support,False,67.0,4,1,-0.28,Employee,2025-09-22,Technology Upgrade,High,18,49990.85,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.45,2,7,Regional,0.0,427869.33,0.54,,0.109,Medium Performance
CUST_666,55+,3,Platinum,Healthcare,Niue,6934.39,37,In-Person,2025-02-17,Email,Product Feature,False,19.2,2,3,0.26,Customer,2025-08-31,Process Optimization,Low,23,86778.98,Low,True,Completed,2025-11-24,2025-11-25,70447.36,Partially Met,4.59,7.0,8.0,0.55,8,6,Regional,31828.85,1733.6,0.57,86.0,-0.188,Medium Performance
CUST_667,36-45,80,Basic,Finance,Bangladesh,22419.21,87,Chat,2025-01-24,Chat,Product Feature,False,60.8,2,2,-0.04,Customer,2025-08-29,Process Optimization,Medium,15,43984.3,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.74,9,2,Local,0.0,149461.4,0.84,,0.261,High Performance
CUST_668,26-35,4,Platinum,Education,Burkina Faso,11877.62,58,Social Media,2025-06-28,Chat,Billing,False,12.1,5,1,0.09,Customer,2025-10-11,Customer Experience,Medium,4,15665.08,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.47,4,9,Local,0.0,3959.21,0.48,,2.539,Medium Performance
CUST_669,46-55,58,Basic,Healthcare,Bouvet Island (Bouvetoya),3167.21,92,Phone,2025-08-25,Chat,Billing,True,58.6,3,2,0.94,Management,2025-06-20,Technology Upgrade,Medium,7,80301.64,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.11,7,3,Regional,0.0,15308.18,0.58,,-0.31,Medium Performance
CUST_670,55+,111,Gold,Retail,British Virgin Islands,21582.47,55,In-Person,2025-03-27,Chat,Account Management,True,15.1,5,1,-0.33,Employee,2025-08-06,Service Innovation,Medium,6,82435.96,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.45,3,2,Regional,0.0,199637.85,0.43,,-0.327,Medium Performance
CUST_671,55+,9,Silver,Healthcare,Nigeria,35124.12,61,Email,2025-03-12,Email,Billing,False,29.3,4,1,-0.38,Management,2025-10-02,Service Innovation,High,3,79715.24,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.2,5,1,Local,0.0,26343.09,0.44,,-0.304,Medium Performance
CUST_672,36-45,75,Silver,Education,United States Minor Outlying Islands,38529.5,71,Email,2024-12-08,Help Desk,Suggestion,False,41.6,3,1,0.34,Customer,2025-06-06,Customer Experience,High,2,26296.65,High,True,In Development,,,55445.15,,2.81,5.0,6.0,0.62,10,8,Regional,0.0,240809.38,0.78,,1.108,High Performance
CUST_673,55+,68,Platinum,Manufacturing,Iraq,11572.2,9,Phone,2025-06-13,Social Media,Complaint,False,49.5,4,2,0.21,Management,2025-11-05,Product Improvement,Medium,13,95589.75,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.49,10,5,Local,0.0,65575.8,0.53,,-0.42,Medium Performance
CUST_674,26-35,107,Silver,Finance,Romania,22126.24,27,In-Person,2025-09-01,Help Desk,Complaint,False,42.2,1,3,-0.11,Customer,2025-11-26,Product Improvement,Low,9,17349.13,Medium,True,Completed,2025-11-28,2025-11-28,19554.0,Below Targets,4.19,9.0,3.0,0.18,7,1,Local,92708.95,197292.31,0.38,2.0,0.127,Low Performance
CUST_675,18-25,81,Gold,Technology,Azerbaijan,42556.16,70,Email,2025-08-31,Phone,Product Feature,False,64.9,1,1,0.95,Customer,2025-06-12,Service Innovation,Low,21,59177.09,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.88,7,5,Regional,0.0,287254.08,0.76,,-0.063,High Performance
CUST_676,55+,18,Silver,Technology,South Georgia and the South Sandwich Islands,22838.92,46,In-Person,2025-02-11,Help Desk,Suggestion,True,41.3,4,3,-0.25,Customer,2025-06-05,Service Innovation,High,2,81375.16,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.48,2,3,Local,0.0,34258.38,0.38,,-0.319,Low Performance
CUST_677,46-55,73,Basic,Finance,Saint Martin,29986.18,12,Email,2025-11-27,Phone,Complaint,False,48.7,5,2,0.58,AI Analysis,2025-11-18,Service Innovation,Low,5,46872.55,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.31,10,6,Local,0.0,182415.93,0.48,,0.183,Medium Performance
CUST_678,18-25,34,Basic,Education,Tanzania,21464.38,46,Social Media,2025-02-21,Email,Account Management,True,13.2,3,3,0.79,Employee,2025-10-28,Customer Experience,Low,13,36050.22,Medium,False,Completed,2025-11-23,2025-11-28,44990.64,Below Targets,3.66,5.0,10.0,0.4,9,4,Global,78559.63,60815.74,0.59,31.0,0.248,Medium Performance
CUST_679,36-45,120,Platinum,Technology,Mongolia,13649.41,66,Chat,2025-03-03,Phone,Billing,False,1.3,5,2,-0.8,Employee,2025-10-12,Process Optimization,Medium,19,76244.87,High,False,Completed,2025-10-29,2025-11-12,90174.68,Exceeded Targets,2.76,10.0,4.0,0.31,7,9,Global,37672.37,136494.1,0.56,31.0,0.183,Medium Performance
CUST_680,55+,30,Basic,Retail,Saint Helena,7304.24,34,Social Media,2025-08-11,Social Media,Technical Support,False,43.5,1,2,-0.96,Customer,2025-06-09,Product Improvement,Medium,3,22230.73,Low,True,Completed,2025-09-27,2025-10-17,29541.17,Met Targets,4.99,4.0,7.0,0.19,4,8,Global,36448.16,18260.6,0.31,130.0,0.329,Low Performance
CUST_681,46-55,115,Basic,Finance,Anguilla,9735.73,32,Email,2025-06-12,Chat,Product Feature,True,29.1,1,1,-0.28,Management,2025-11-04,Customer Experience,Medium,5,26956.09,High,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.8,5,5,Local,0.0,93300.75,0.54,,1.057,Medium Performance
CUST_682,55+,54,Platinum,Technology,Mauritius,23767.29,95,Social Media,2025-01-23,Email,Complaint,True,50.6,5,3,0.15,Customer,2025-10-30,Service Innovation,Low,24,1282.3,Medium,False,Approved,,,55445.15,,2.81,5.0,6.0,0.18,2,8,Regional,0.0,106952.81,0.44,,42.239,Medium Performance
CUST_683,46-55,67,Basic,Healthcare,Mexico,42066.86,80,Phone,2025-03-03,Social Media,Suggestion,False,68.2,5,2,0.23,Employee,2025-11-26,Service Innovation,Medium,23,62235.96,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.55,2,6,Regional,0.0,234873.3,0.52,,-0.109,Medium Performance
CUST_684,55+,34,Gold,Manufacturing,San Marino,2940.38,16,In-Person,2025-09-09,Phone,Suggestion,True,4.7,4,2,-0.51,AI Analysis,2025-09-21,Product Improvement,Medium,4,7967.98,Low,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.28,10,9,Global,0.0,8331.08,0.48,,5.958,Medium Performance
CUST_685,46-55,27,Platinum,Finance,Mauritania,12803.37,91,Phone,2025-01-21,Email,Complaint,False,23.9,5,1,-0.24,Customer,2025-09-10,Product Improvement,High,20,65950.34,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.52,10,5,Local,0.0,28807.58,0.81,,-0.159,High Performance
CUST_686,18-25,38,Platinum,Retail,British Indian Ocean Territory (Chagos Archipelago),34279.22,36,In-Person,2025-01-15,Help Desk,Account Management,False,36.1,1,2,0.58,Management,2025-08-21,Process Optimization,High,10,32160.01,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.53,1,10,Regional,0.0,108550.86,0.33,,0.724,Low Performance
CUST_687,36-45,99,Gold,Healthcare,Romania,10018.23,65,In-Person,2025-03-31,Email,Account Management,True,17.8,3,2,0.6,AI Analysis,2025-09-16,Process Optimization,Low,6,77272.05,Medium,False,Completed,2025-10-04,2025-10-13,83263.98,Partially Met,3.22,6.0,4.0,0.84,1,7,Local,32258.7,82650.4,0.53,27.0,0.078,Medium Performance
CUST_688,26-35,16,Silver,Healthcare,Faroe Islands,15058.56,98,Social Media,2025-02-12,Social Media,Account Management,False,22.7,2,2,0.23,AI Analysis,2025-06-15,Product Improvement,High,3,18510.87,High,True,Completed,2025-07-21,2025-10-03,26609.44,Partially Met,2.9,9.0,7.0,0.89,1,9,Local,43669.82,20078.08,0.66,110.0,0.438,Medium Performance
CUST_689,18-25,61,Platinum,Retail,Ecuador,35692.87,72,Phone,2025-08-17,Phone,Billing,True,41.8,3,2,0.86,Customer,2025-08-29,Customer Experience,Medium,5,99427.39,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.16,2,3,Local,0.0,181438.76,0.36,,-0.442,Low Performance
CUST_690,26-35,68,Gold,Healthcare,Afghanistan,36903.08,62,Chat,2025-01-08,Phone,Account Management,False,50.3,4,3,-0.9,Management,2025-09-17,Process Optimization,Medium,9,94850.81,Low,False,Completed,2025-11-24,2025-11-27,120481.81,Met Targets,2.77,5.0,6.0,0.74,5,1,Local,102221.53,209117.45,0.62,71.0,0.27,Medium Performance
CUST_691,46-55,33,Gold,Manufacturing,Montserrat,18687.65,84,Social Media,2025-03-28,Chat,Suggestion,True,62.7,1,1,-0.72,Employee,2025-08-13,Process Optimization,Low,15,29261.13,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.46,7,4,Local,0.0,51391.04,0.67,,0.895,Medium Performance
CUST_692,36-45,83,Silver,Retail,Tunisia,8901.19,25,In-Person,2025-11-25,Help Desk,Account Management,True,59.1,4,2,0.43,Customer,2025-06-29,Product Improvement,Low,13,96269.3,Low,False,Completed,2025-08-06,2025-11-14,119830.17,Exceeded Targets,2.24,4.0,6.0,0.68,9,3,Regional,19938.67,61566.56,0.61,138.0,0.245,Medium Performance
CUST_693,55+,115,Silver,Finance,Bermuda,42464.64,40,Email,2025-09-14,Email,Suggestion,True,37.3,4,2,-0.05,Management,2025-06-11,Service Innovation,High,14,35188.7,Low,False,Completed,2025-10-25,2025-10-29,50733.41,Partially Met,1.68,7.0,1.0,0.76,4,9,Regional,71340.6,406952.8,0.52,140.0,0.442,Medium Performance
CUST_694,18-25,61,Silver,Retail,Georgia,35376.55,71,Email,2024-11-30,Email,Suggestion,False,17.7,5,1,-0.71,AI Analysis,2025-07-29,Service Innovation,Low,22,26290.22,High,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.89,9,9,Local,0.0,179830.8,0.83,,1.109,High Performance
CUST_695,55+,8,Gold,Finance,New Caledonia,24321.42,90,Phone,2025-06-03,Social Media,Billing,False,60.5,2,2,-0.25,Customer,2025-09-30,Product Improvement,Low,20,54504.26,Medium,False,Completed,2025-11-04,2025-11-22,48647.28,Met Targets,4.24,4.0,10.0,0.46,9,4,Local,103122.82,16214.28,0.75,53.0,-0.107,High Performance
CUST_696,55+,102,Basic,Healthcare,Mauritania,48801.4,83,In-Person,2025-09-05,Social Media,Billing,False,66.3,2,3,-0.58,Employee,2025-08-23,Service Innovation,Low,2,71457.38,High,True,Completed,2025-10-07,2025-10-07,63224.68,Exceeded Targets,0.57,4.0,3.0,0.81,1,2,Global,27816.8,414811.9,0.58,45.0,-0.115,Medium Performance
CUST_697,55+,50,Platinum,Retail,Pakistan,19280.42,6,Email,2025-08-02,Help Desk,Suggestion,False,51.6,1,1,0.1,Management,2025-10-09,Process Optimization,Medium,13,79889.1,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.82,5,6,Global,0.0,80335.08,0.46,,-0.306,Medium Performance
CUST_698,26-35,83,Basic,Education,El Salvador,25761.57,7,Social Media,2025-08-06,Chat,Account Management,True,14.4,3,2,0.73,Management,2025-09-14,Product Improvement,High,1,20657.02,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.83,1,6,Regional,0.0,178184.19,0.33,,1.684,Low Performance
CUST_699,36-45,96,Platinum,Retail,Aruba,41787.51,43,Email,2025-02-14,Email,Account Management,False,70.0,4,2,-0.46,Customer,2025-07-27,Product Improvement,Low,13,91697.85,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.89,1,8,Global,0.0,334300.08,0.47,,-0.395,Medium Performance
